ICD9_CODE,LONG_TITLE,DEPTH
099.9,"venereal disease, unspecified",4
099.8,other specified venereal diseases,4
099.3,reiter's disease,4
099.2,granuloma inguinale,4
099.1,lymphogranuloma venereum,4
099.0,chancroid,4
099.4,other nongonococcal urethritis [ngu],4
099.49,other specified organism,5
099.41,chlamydia trachomatis,5
099.40,unspecified,5
099.5,other venereal diseases due to chlamydia trachomatis,4
099.59,other specified site,5
099.56,peritoneum,5
099.55,unspecified genitourinary site,5
099.54,other genitourinary sites,5
099.53,lower genitourinary sites,5
099.52,anus and rectum,5
099.51,pharynx,5
099.50,unspecified site,5
100-104,other spirochetal diseases ,2
101,vincent's angina,3
100,leptospirosis,3
100.9,"leptospirosis, unspecified",4
100.0,leptospirosis icterohemorrhagica,4
100.8,other specified leptospiral infections,4
100.89,other,5
100.81,leptospiral meningitis (aseptic),5
102,yaws,3
102.9,"yaws, unspecified",4
102.8,latent yaws,4
102.7,other manifestations,4
102.6,bone and joint lesions,4
102.5,gangosa,4
102.4,gummata and ulcers,4
102.3,hyperkeratosis,4
102.2,other early skin lesions,4
102.1,multiple papillomata and wet crab yaws,4
102.0,initial lesions,4
103,pinta,3
103.9,"pinta, unspecified",4
103.3,mixed lesions,4
103.2,late lesions,4
103.1,intermediate lesions,4
103.0,primary lesions,4
104,other spirochetal infection,3
104.9,"spirochetal infection, unspecified",4
104.8,other specified spirochetal infections,4
104.0,nonvenereal endemic syphilis,4
110-118,mycoses ,2
118,opportunistic mycoses,3
110,dermatophytosis,3
110.9,of unspecified site,4
110.8,of other specified sites,4
110.6,deep seated dermatophytosis,4
110.5,of the body,4
110.4,of foot,4
110.3,of groin and perianal area,4
110.2,of hand,4
110.1,of nail,4
110.0,of scalp and beard,4
111,"dermatomycosis, other and unspecified",3
111.9,"dermatomycosis, unspecified",4
111.8,other specified dermatomycoses,4
111.3,black piedra,4
111.2,tinea blanca,4
111.1,tinea nigra,4
111.0,pityriasis versicolor,4
112,candidiasis,3
112.9,of unspecified site,4
112.5,disseminated,4
112.4,of lung,4
112.3,of skin and nails,4
112.2,of other urogenital sites,4
112.1,of vulva and vagina,4
112.0,of mouth,4
112.8,of other specified sites,4
112.89,other,5
112.85,candidal enteritis,5
112.84,candidal esophagitis,5
112.83,candidal meningitis,5
112.82,candidal otitis externa,5
112.81,candidal endocarditis,5
114,coccidioidomycosis,3
114.9,"coccidioidomycosis, unspecified",4
114.5,"pulmonary coccidioidomycosis, unspecified",4
114.4,chronic pulmonary coccidioidomycosis,4
114.3,other forms of progressive coccidioidomycosis,4
114.2,coccidioidal meningitis,4
114.1,primary extrapulmonary coccidioidomycosis,4
114.0,primary coccidioidomycosis (pulmonary),4
115,histoplasmosis,3
115.9,"histoplasmosis, unspecified",4
115.1,infection by histoplasma duboisii,4
115.0,infection by histoplasma capsulatum,4
116,blastomycotic infection,3
116.2,lobomycosis,4
116.1,paracoccidioidomycosis,4
116.0,blastomycosis,4
117,other mycoses,3
117.9,other and unspecified mycoses,4
117.8,infection by dematiacious fungi [phaehyphomycosis],4
117.7,zygomycosis [phycomycosis or mucormycosis],4
117.6,allescheriosis [petriellidosis],4
117.5,cryptococcosis,4
117.4,mycotic mycetomas,4
117.3,aspergillosis,4
117.2,chromoblastomycosis,4
117.1,sporotrichosis,4
117.0,rhinosporidiosis,4
120-129,helminthiases ,2
129,"intestinal parasitism, unspecified",3
124,trichinosis,3
120,schistosomiasis [bilharziasis],3
120.9,"schistosomiasis, unspecified",4
120.8,other specified schistosomiasis,4
120.3,cutaneous,4
120.2,schistosoma japonicum,4
120.1,schistosoma mansoni,4
120.0,schistosoma haematobium,4
121,other trematode infections,3
121.9,"trematode infection, unspecified",4
121.8,other specified trematode infections,4
121.6,heterophyiasis,4
121.5,metagonimiasis,4
121.4,fasciolopsiasis,4
121.3,fascioliasis,4
121.2,paragonimiasis,4
121.1,clonorchiasis,4
121.0,opisthorchiasis,4
122,echinococcosis,3
122.9,"echinococcosis, other and unspecified",4
122.8,"echinococcosis, unspecified, of liver",4
122.7,"echinococcus multilocularis infection, unspecified",4
122.6,"echinococcus multilocularis infection, other",4
122.5,echinococcus multilocularis infection of liver,4
122.4,"echinococcus granulosus infection, unspecified",4
122.3,"echinococcus granulosus infection, other",4
122.2,echinococcus granulosus infection of thyroid,4
122.1,echinococcus granulosus infection of lung,4
122.0,echinococcus granulosus infection of liver,4
123,other cestode infection,3
123.9,"cestode infection, unspecified",4
123.8,other specified cestode infection,4
123.6,hymenolepiasis,4
123.5,sparganosis [larval diphyllobothriasis],4
123.4,"diphyllobothriasis, intestinal",4
123.3,"taeniasis, unspecified",4
123.2,taenia saginata infection,4
123.1,cysticercosis,4
123.0,"taenia solium infection, intestinal form",4
125,filarial infection and dracontiasis,3
125.9,unspecified filariasis,4
125.7,dracontiasis,4
125.6,other specified filariasis,4
125.5,mansonella ozzardi infection,4
125.4,dipetalonemiasis,4
125.3,onchocerciasis,4
125.2,loiasis,4
125.1,malayan filariasis,4
125.0,bancroftian filariasis,4
126,ancylostomiasis and necatoriasis,3
126.9,"ancylostomiasis and necatoriasis, unspecified",4
126.8,other specified ancylostoma,4
126.3,ancylostoma ceylanicum,4
126.2,ancylostoma braziliense,4
126.1,necator americanus,4
126.0,ancylostoma duodenale,4
127,other intestinal helminthiases,3
127.9,"intestinal helminthiasis, unspecified",4
127.8,mixed intestinal helminthiasis,4
127.7,other specified intestinal helminthiasis,4
127.6,trichostrongyliasis,4
127.5,capillariasis,4
127.4,enterobiasis,4
127.3,trichuriasis,4
127.2,strongyloidiasis,4
127.1,anisakiasis,4
127.0,ascariasis,4
128,other and unspecified helminthiases,3
128.9,"helminth infection, unspecified",4
128.8,other specified helminthiasis,4
128.1,gnathostomiasis,4
128.0,toxocariasis,4
130-136,other infectious and parasitic diseases ,2
135,sarcoidosis,3
130,toxoplasmosis,3
130.9,"toxoplasmosis, unspecified",4
130.8,multisystemic disseminated toxoplasmosis,4
130.7,toxoplasmosis of other specified sites,4
130.5,hepatitis due to toxoplasmosis,4
130.4,pneumonitis due to toxoplasmosis,4
130.3,myocarditis due to toxoplasmosis,4
130.2,chorioretinitis due to toxoplasmosis,4
130.1,conjunctivitis due to toxoplasmosis,4
130.0,meningoencephalitis due to toxoplasmosis,4
131,trichomoniasis,3
131.9,"trichomoniasis, unspecified",4
131.8,other specified sites,4
131.0,urogenital trichomoniasis,4
131.09,other,5
131.03,trichomonal prostatitis,5
131.02,trichomonal urethritis,5
131.01,trichomonal vulvovaginitis,5
131.00,"urogenital trichomoniasis, unspecified",5
132,pediculosis and phthirus infestation,3
132.9,"pediculosis, unspecified",4
132.3,mixed infestation,4
132.2,phthirus pubis [pubic louse],4
132.1,pediculus corporis [body louse],4
132.0,pediculus capitis [head louse],4
133,acariasis,3
133.9,"acariasis, unspecified",4
133.8,other acariasis,4
133.0,scabies,4
134,other infestation,3
134.9,"infestation, unspecified",4
134.8,other specified infestations,4
134.2,hirudiniasis,4
134.1,other arthropod infestation,4
134.0,myiasis,4
136,other and unspecified infectious and parasitic diseases,3
136.9,unspecified infectious and parasitic diseases,4
136.8,other specified infectious and parasitic diseases,4
136.5,sarcosporidiosis,4
136.4,psorospermiasis,4
136.3,pneumocystosis,4
136.1,behçet's syndrome,4
136.0,ainhum,4
136.2,specific infections by free-living amebae,4
136.29,other specific infections by free-living amebae,5
136.21,specific infection due to acanthamoeba,5
137-139,late effects of infectious and parasitic diseases ,2
138,late effects of acute poliomyelitis,3
137,late effects of tuberculosis,3
137.4,late effects of tuberculosis of other specified organs,4
137.3,late effects of tuberculosis of bones and joints,4
137.2,late effects of genitourinary tuberculosis,4
137.1,late effects of central nervous system tuberculosis,4
137.0,late effects of respiratory or unspecified tuberculosis,4
139,late effects of other infectious and parasitic diseases,3
139.8,late effects of other and unspecified infectious and parasitic diseases,4
139.1,late effects of trachoma,4
139.0,late effects of viral encephalitis,4
140-239,neoplasms ,1
140-149,"malignant neoplasm of lip, oral cavity, and pharynx ",2
140,malignant neoplasm of lip,3
140.9,"lip, unspecified, vermilion border",4
140.8,other sites of lip,4
140.6,commissure of lip,4
140.5,"lip, unspecified, inner aspect",4
140.4,"lower lip, inner aspect",4
140.3,"upper lip, inner aspect",4
140.1,"lower lip, vermilion border",4
140.0,"upper lip, vermilion border",4
141,malignant neoplasm of tongue,3
141.9,"tongue, unspecified",4
141.8,other sites of tongue,4
141.6,lingual tonsil,4
141.5,junctional zone,4
141.4,"anterior two-thirds of tongue, part unspecified",4
141.3,ventral surface of tongue,4
141.2,tip and lateral border of tongue,4
141.1,dorsal surface of tongue,4
141.0,base of tongue,4
142,malignant neoplasm of major salivary glands,3
142.9,"salivary gland, unspecified",4
142.8,other major salivary glands,4
142.2,sublingual gland,4
142.1,submandibular gland,4
142.0,parotid gland,4
143,malignant neoplasm of gum,3
143.9,"gum, unspecified",4
143.8,other sites of gum,4
143.1,lower gum,4
143.0,upper gum,4
144,malignant neoplasm of floor of mouth,3
144.9,"floor of mouth, part unspecified",4
144.8,other sites of floor of mouth,4
144.1,lateral portion,4
144.0,anterior portion,4
145,malignant neoplasm of other and unspecified parts of mouth,3
145.9,"mouth, unspecified",4
145.8,other specified parts of mouth,4
145.6,retromolar area,4
145.5,"palate, unspecified",4
145.4,uvula,4
145.3,soft palate,4
145.2,hard palate,4
145.1,vestibule of mouth,4
145.0,cheek mucosa,4
146,malignant neoplasm of oropharynx,3
146.9,"oropharynx, unspecified",4
146.8,other specified sites of oropharynx,4
146.7,posterior wall of oropharynx,4
146.6,lateral wall of oropharynx,4
146.5,junctional region,4
146.4,anterior aspect of epiglottis,4
146.3,vallecula,4
146.2,tonsillar pillars (anterior) (posterior),4
146.1,tonsillar fossa,4
146.0,tonsil,4
147,malignant neoplasm of nasopharynx,3
147.9,"nasopharynx, unspecified",4
147.8,other specified sites of nasopharynx,4
147.3,anterior wall,4
147.2,lateral wall,4
147.1,posterior wall,4
147.0,superior wall,4
148,malignant neoplasm of hypopharynx,3
148.9,"hypopharynx, unspecified",4
148.8,other specified sites of hypopharynx,4
148.3,posterior hypopharyngeal wall,4
148.2,"aryepiglottic fold, hypopharyngeal aspect",4
148.1,pyriform sinus,4
148.0,postcricoid region,4
149,"malignant neoplasm of other and ill-defined sites within the lip, oral cavity, and pharynx",3
149.9,ill-defined,4
149.8,other,4
149.1,waldeyer's ring,4
149.0,"pharynx, unspecified",4
150-159,malignant neoplasm of digestive organs and peritoneum ,2
150,malignant neoplasm of esophagus,3
150.9,"esophagus, unspecified",4
150.8,other specified part,4
150.5,lower third of esophagus,4
150.4,middle third of esophagus,4
150.3,upper third of esophagus,4
150.2,abdominal esophagus,4
150.1,thoracic esophagus,4
150.0,cervical esophagus,4
151,malignant neoplasm of stomach,3
151.9,"stomach, unspecified",4
151.8,other specified sites of stomach,4
151.6,"greater curvature, unspecified",4
151.5,"lesser curvature, unspecified",4
151.4,body of stomach,4
151.3,fundus of stomach,4
151.2,pyloric antrum,4
151.1,pylorus,4
151.0,cardia,4
152,"malignant neoplasm of small intestine, including duodenum",3
152.9,"small intestine, unspecified",4
152.8,other specified sites of small intestine,4
152.3,meckel's diverticulum,4
152.2,ileum,4
152.1,jejunum,4
152.0,duodenum,4
153,malignant neoplasm of colon,3
153.9,"colon, unspecified",4
153.8,other specified sites of large intestine,4
153.7,splenic flexure,4
153.6,ascending colon,4
153.5,appendix,4
153.4,cecum,4
153.3,sigmoid colon,4
153.2,descending colon,4
153.1,transverse colon,4
153.0,hepatic flexure,4
154,"malignant neoplasm of rectum, rectosigmoid junction, and anus",3
154.8,other,4
154.3,"anus, unspecified",4
154.2,anal canal,4
154.1,rectum,4
154.0,rectosigmoid junction,4
155,malignant neoplasm of liver and intrahepatic bile ducts,3
155.2,"liver, not specified as primary or secondary",4
155.1,intrahepatic bile ducts,4
155.0,"liver, primary",4
156,malignant neoplasm of gallbladder and extrahepatic bile ducts,3
156.9,"biliary tract, part unspecified",4
156.8,other specified sites of gallbladder and extrahepatic bile ducts,4
156.2,ampulla of vater,4
156.1,extrahepatic bile ducts,4
156.0,gallbladder,4
157,malignant neoplasm of pancreas,3
157.9,"pancreas, part unspecified",4
157.8,other specified sites of pancreas,4
157.4,islets of langerhans,4
157.3,pancreatic duct,4
157.2,tail of pancreas,4
157.1,body of pancreas,4
157.0,head of pancreas,4
158,malignant neoplasm of retroperitoneum and peritoneum,3
158.9,"peritoneum, unspecified",4
158.8,specified parts of peritoneum,4
158.0,retroperitoneum,4
159,malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,3
159.9,ill-defined,4
159.8,other sites of digestive system and intra-abdominal organs,4
159.1,"spleen, not elsewhere classified",4
159.0,"intestinal tract, part unspecified",4
160-165,malignant neoplasm of respiratory and intrathoracic organs ,2
160,"malignant neoplasm of nasal cavities, middle ear, and accessory sinuses",3
160.9,"accessory sinus, unspecified",4
160.8,other,4
160.5,sphenoidal sinus,4
160.4,frontal sinus,4
160.3,ethmoidal sinus,4
160.2,maxillary sinus,4
160.1,"auditory tube, middle ear, and mastoid air cells",4
160.0,nasal cavities,4
161,malignant neoplasm of larynx,3
161.9,"larynx, unspecified",4
161.8,other specified sites of larynx,4
161.3,laryngeal cartilages,4
161.2,subglottis,4
161.1,supraglottis,4
161.0,glottis,4
162,"malignant neoplasm of trachea, bronchus, and lung",3
162.9,"bronchus and lung, unspecified",4
162.8,other parts of bronchus or lung,4
162.5,"lower lobe, bronchus or lung",4
162.4,"middle lobe, bronchus or lung",4
162.3,"upper lobe, bronchus or lung",4
162.2,main bronchus,4
162.0,trachea,4
163,malignant neoplasm of pleura,3
163.9,"pleura, unspecified",4
163.8,other specified sites of pleura,4
163.1,visceral pleura,4
163.0,parietal pleura,4
164,"malignant neoplasm of thymus, heart, and mediastinum",3
164.9,"mediastinum, part unspecified",4
164.8,other,4
164.3,posterior mediastinum,4
164.2,anterior mediastinum,4
164.1,heart,4
164.0,thymus,4
165,malignant neoplasm of other and ill-defined sites within the respiratory system and intrathoracic organs,3
165.9,ill-defined sites within the respiratory system,4
165.8,other,4
165.0,"upper respiratory tract, part unspecified",4
170-176,"malignant neoplasm of bone, connective tissue, skin, and breast ",2
170,malignant neoplasm of bone and articular cartilage,3
170.9,"bone and articular cartilage, site unspecified",4
170.8,short bones of lower limb,4
170.7,long bones of lower limb,4
170.6,"pelvic bones, sacrum, and coccyx",4
170.5,short bones of upper limb,4
170.4,scapula and long bones of upper limb,4
170.3,"ribs, sternum, and clavicle",4
170.2,"vertebral column, excluding sacrum and coccyx",4
170.1,mandible,4
170.0,"bones of skull and face, except mandible",4
171,malignant neoplasm of connective and other soft tissue,3
171.9,"connective and other soft tissue, site unspecified",4
171.8,other specified sites of connective and other soft tissue,4
171.7,"trunk, unspecified",4
171.6,pelvis,4
171.5,abdomen,4
171.4,thorax,4
171.3,"lower limb, including hip",4
171.2,"upper limb, including shoulder",4
171.0,"head, face, and neck",4
172,malignant melanoma of skin,3
172.9,"melanoma of skin, site unspecified",4
